cleartimestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T16:52:32.693522+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,gunlaw,Would you favor or oppose a law which would requir...,1,,650,4,654,Non-numeric answer: Oppose,Oppose
2026-04-27T16:52:33.007115+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,xmarsex,What is your opinion about a married person having...,1,1.0,665,2,667,,1
2026-04-27T16:52:33.044811+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,fechld,To what extent do you you agree or disagree that: ...,1,3.0,661,2,663,,3
2026-04-27T16:52:33.129762+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,fepresch,Please read the following statement and indicate w...,1,3.0,662,1,663,,3
2026-04-27T16:52:33.166948+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,affrmact,Some people say that because of past discriminatio...,1,2.0,686,2,688,,2
2026-04-27T16:52:33.196275+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,fefam,Please read the following statement and indicate w...,1,1.0,685,2,687,,1
2026-04-27T16:52:33.205108+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,pornlaw,Which of these statements comes closest to your fe...,1,1.0,731,2,733,,1
2026-04-27T16:52:33.315737+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,grass,Do you think the use of marijuana should be made l...,1,2.0,632,1,633,,2
2026-04-27T16:52:33.395386+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,eqwlth,Some people think that the government in Washingto...,1,3.0,791,2,793,,3
2026-04-27T16:52:33.542860+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,immcrime,There are different opinions about immigrants from...,1,3.0,683,2,685,,3
2026-04-27T16:52:33.634156+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,immjobs,There are different opinions about immigrants from...,1,4.0,690,1,691,,4
2026-04-27T16:52:33.746900+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,immameco,There are different opinions about immigrants from...,1,,685,2,687,Out-of-range answer: 0,0
2026-04-27T16:52:33.795255+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,spkath,There are always some people whose ideas are consi...,1,1.0,688,2,690,,1
2026-04-27T16:52:33.863285+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,colath,There are always some people whose ideas are consi...,1,2.0,672,2,674,,2
2026-04-27T16:52:33.898050+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,658,2,660,,1
2026-04-27T16:52:33.914336+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,spkrac,Consider a person who believes that Black people a...,1,2.0,659,1,660,,2
2026-04-27T16:52:34.043979+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,bible,Which of these statements comes closest to describ...,1,2.0,760,1,761,,2
2026-04-27T16:52:34.046032+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,colrac,Consider a person who believes that Black people a...,1,2.0,645,2,647,,2
2026-04-27T16:52:34.135593+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,conpress,I am going to name some institutions in this count...,1,2.0,671,1,672,,2
2026-04-27T16:52:34.441374+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natenvir,"We are faced with many problems in this country, n...",1,2.0,708,1,709,,2
2026-04-27T16:52:34.550624+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,nataid,"We are faced with many problems in this country, n...",1,1.0,702,2,704,,1
2026-04-27T16:52:34.550659+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natspac,"We are faced with many problems in this country, n...",1,2.0,704,2,706,,2
2026-04-27T16:52:34.607259+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,650,1,651,,2
2026-04-27T16:52:34.614735+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,god,Tell me which statement comes closest to expressin...,1,5.0,817,1,818,,5
2026-04-27T16:52:34.814404+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,nateduc,"We are faced with many problems in this country, n...",1,1.0,709,1,710,,1
2026-04-27T16:52:34.814544+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natsci,"We are faced with many problems in this country, n...",1,1.0,705,1,706,,1
2026-04-27T16:52:34.952766+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,confed,I am going to name some institutions in this count...,1,3.0,684,2,686,,3
2026-04-27T16:52:35.070388+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natheal,"We are faced with many problems in this country, n...",1,2.0,708,2,710,,2
2026-04-27T16:52:35.071537+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,consci,I am going to name some institutions in this count...,1,2.0,672,1,673,,2
2026-04-27T16:52:35.073104+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natroad,"We are faced with many problems in this country, n...",1,1.0,704,2,706,,1
2026-04-27T16:52:35.076059+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,coneduc,I am going to name some institutions in this count...,1,3.0,668,2,670,,3
2026-04-27T16:52:35.154598+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,natsoc,"We are faced with many problems in this country, n...",1,2.0,702,2,704,,2
2026-04-27T16:52:35.264213+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,confinan,I am going to name some institutions in this count...,1,3.0,671,2,673,,3
2026-04-27T16:52:35.271069+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,conlegis,I am going to name some institutions in this count...,1,3.0,670,1,671,,3
2026-04-27T16:52:35.389788+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,conarmy,I am going to name some institutions in this count...,1,2.0,670,1,671,,2
2026-04-27T16:52:35.428611+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,fair,Do you think most people would try to take advanta...,1,2.0,652,1,653,,2
2026-04-27T16:52:35.587217+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,conbus,I am going to name some institutions in this count...,1,3.0,671,1,672,,3
2026-04-27T16:52:35.591365+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,finalter,"During the last few years, has your financial situ...",1,2,645,1,646,,2
2026-04-27T16:52:35.591374+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,conmedic,I am going to name some institutions in this count...,1,2,668,2,670,,2
2026-04-27T16:52:35.738029+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,getahead,Some people say that people get ahead by their own...,1,2,662,1,663,,2
2026-04-27T16:52:35.786516+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,satfin,We are interested in how people are getting along ...,1,2,672,2,674,,2
2026-04-27T16:52:35.932819+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,trust,"Generally speaking, would you say that most people...",1,1,648,1,649,,1
2026-04-27T16:52:35.945670+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,abrape,Please tell me whether or not you think it should ...,1,1,621,1,622,,1
2026-04-27T16:52:36.114091+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,abhlth,Please tell me whether or not you think it should ...,1,1,622,2,624,,1
2026-04-27T16:52:36.120000+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,satjob,"On the whole, how satisfied are you with the work ...",1,3,662,2,664,,3
2026-04-27T16:52:36.120024+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,abdefect,Please tell me whether or not you think it should ...,1,1,624,1,625,,1
2026-04-27T16:52:36.306622+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,richwork,If you were to get enough money to live as comfort...,1,2,649,1,650,,2
2026-04-27T16:52:36.414908+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,xmarsex,What is your opinion about a married person having...,1,1,644,1,645,,1
2026-04-27T16:52:36.479635+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,cappun,Do you favor or oppose the death penalty for perso...,1,2,604,2,606,,2
2026-04-27T16:52:36.642120+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,abpoor,Please tell me whether or not you think it should ...,1,1,635,2,637,,1
2026-04-27T16:52:36.643393+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,gunlaw,Would you favor or oppose a law which would requir...,1,1,627,2,629,,1
2026-04-27T16:52:36.644468+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,homosex,What is your opinion about sexual relations betwee...,1,4,641,2,643,,4
2026-04-27T16:52:36.725650+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1038,helpful,Would you say that most of the time people try to ...,1,1,649,1,650,,1
2026-04-27T16:52:36.799676+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,pornlaw,Which of these statements comes closest to your fe...,1,2,697,2,699,,2
2026-04-27T16:52:36.861782+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,premarsx,If a man and woman have sexual relations before ma...,1,1,648,2,650,,1
2026-04-27T16:52:36.928647+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,grass,Do you think the use of marijuana should be made l...,1,1,607,2,609,,1
2026-04-27T16:52:37.040419+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,fechld,To what extent do you you agree or disagree that: ...,1,1,640,1,641,,1
2026-04-27T16:52:37.174806+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,affrmact,Some people say that because of past discriminatio...,1,3,663,2,665,,3
2026-04-27T16:52:37.177197+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,immameco,There are different opinions about immigrants from...,1,4,664,1,665,,4
2026-04-27T16:52:37.189895+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,fefam,Please read the following statement and indicate w...,1,4,651,2,653,,4
2026-04-27T16:52:37.215695+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,fepresch,Please read the following statement and indicate w...,1,3,639,1,640,,3
2026-04-27T16:52:37.283361+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,eqwlth,Some people think that the government in Washingto...,1,1,757,2,759,,1
2026-04-27T16:52:37.356298+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,immjobs,There are different opinions about immigrants from...,1,2,665,2,667,,2
2026-04-27T16:52:37.466506+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,colath,There are always some people whose ideas are consi...,1,1,640,1,641,,1
2026-04-27T16:52:37.506724+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,immcrime,There are different opinions about immigrants from...,1,4,671,2,673,,4
2026-04-27T16:52:37.544303+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,spkrac,Consider a person who believes that Black people a...,1,2,636,1,637,,2
2026-04-27T16:52:37.592194+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,spkath,There are always some people whose ideas are consi...,1,2,654,2,656,,2
2026-04-27T16:52:37.732454+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,637,1,638,,2
2026-04-27T16:52:37.780240+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,625,2,627,,2
2026-04-27T16:52:37.842193+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,colrac,Consider a person who believes that Black people a...,1,2,622,2,624,,2
2026-04-27T16:52:37.863846+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,god,Tell me which statement comes closest to expressin...,1,5,792,2,794,,5
2026-04-27T16:52:38.234300+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,consci,I am going to name some institutions in this count...,1,2,647,2,649,,2
2026-04-27T16:52:38.236083+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,bible,Which of these statements comes closest to describ...,1,2,737,1,738,,2
2026-04-27T16:52:38.236095+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,conpress,I am going to name some institutions in this count...,1,2,646,2,648,,2
2026-04-27T16:52:38.237248+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,nataid,"We are faced with many problems in this country, n...",1,1,681,1,682,,1
2026-04-27T16:52:38.239327+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natspac,"We are faced with many problems in this country, n...",1,2,681,2,683,,2
2026-04-27T16:52:38.306946+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natsci,"We are faced with many problems in this country, n...",1,1,682,1,683,,1
2026-04-27T16:52:38.412216+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,confed,I am going to name some institutions in this count...,1,3,652,1,653,,3
2026-04-27T16:52:38.412326+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natenvir,"We are faced with many problems in this country, n...",1,1,683,2,685,,1
2026-04-27T16:52:38.857428+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,nateduc,"We are faced with many problems in this country, n...",1,2,686,1,687,,2
2026-04-27T16:52:38.858664+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,conbus,I am going to name some institutions in this count...,1,3,646,2,648,,3
2026-04-27T16:52:38.859818+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natheal,"We are faced with many problems in this country, n...",1,1,685,2,687,,1
2026-04-27T16:52:38.866126+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,coneduc,I am going to name some institutions in this count...,1,2,645,2,647,,2
2026-04-27T16:52:38.867075+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natsoc,"We are faced with many problems in this country, n...",1,2,681,1,682,,2
2026-04-27T16:52:38.868978+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,confinan,I am going to name some institutions in this count...,1,2,648,2,650,,2
2026-04-27T16:52:39.086038+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,natroad,"We are faced with many problems in this country, n...",1,1,692,2,694,,1
2026-04-27T16:52:39.086148+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,conlegis,I am going to name some institutions in this count...,1,1,656,2,658,,1
2026-04-27T16:52:39.404378+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,getahead,Some people say that people get ahead by their own...,1,1,639,1,640,,1
2026-04-27T16:52:39.442414+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,conarmy,I am going to name some institutions in this count...,1,3,645,2,647,,3
2026-04-27T16:52:39.456884+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,helpful,Would you say that most of the time people try to ...,1,3,624,2,626,,3
2026-04-27T16:52:39.463691+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,conmedic,I am going to name some institutions in this count...,1,3,645,2,647,,3
2026-04-27T16:52:39.504062+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,fair,Do you think most people would try to take advanta...,1,3,627,2,629,,3
2026-04-27T16:52:39.519979+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,finalter,"During the last few years, has your financial situ...",1,3,620,2,622,,3
2026-04-27T16:52:39.521730+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,trust,"Generally speaking, would you say that most people...",1,1,623,2,625,,1
2026-04-27T16:52:39.567437+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,satfin,We are interested in how people are getting along ...,1,1,649,2,651,,1
2026-04-27T16:52:39.795675+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,satjob,"On the whole, how satisfied are you with the work ...",1,2,641,1,642,,2
2026-04-27T16:52:39.795804+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,gunlaw,Would you favor or oppose a law which would requir...,1,2,680,1,681,,2
2026-04-27T16:52:39.898522+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1043,richwork,If you were to get enough money to live as comfort...,1,2,626,1,627,,2
2026-04-27T16:52:39.945093+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,abhlth,Please tell me whether or not you think it should ...,1,2,684,2,686,,2
2026-04-27T16:52:39.994082+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,abdefect,Please tell me whether or not you think it should ...,1,1,686,1,687,,1
2026-04-27T16:52:40.013751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,abpoor,Please tell me whether or not you think it should ...,1,2,686,2,688,,2
2026-04-27T16:52:40.068642+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,cappun,Do you favor or oppose the death penalty for perso...,1,1,668,1,669,,1
2026-04-27T16:52:40.068654+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,premarsx,If a man and woman have sexual relations before ma...,1,1,701,1,702,,1
2026-04-27T16:52:40.203192+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,abrape,Please tell me whether or not you think it should ...,1,2,692,2,694,,2
2026-04-27T16:52:40.313060+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,fechld,To what extent do you you agree or disagree that: ...,1,2,702,1,703,,2
2026-04-27T16:52:40.407645+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,pornlaw,Which of these statements comes closest to your fe...,1,1,759,2,761,,1
2026-04-27T16:52:40.437865+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,homosex,What is your opinion about sexual relations betwee...,1,1,714,2,716,,1
2026-04-27T16:52:40.482493+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,1,1063,grass,Do you think the use of marijuana should be made l...,1,2,669,2,671,,2
